t x y
110.86 1.05614 8.23319
110.87 1.04512 8.23249
110.88 1.0341 8.23177
110.89 1.02307 8.23104
110.9 1.01204 8.23029
110.91 1.00101 8.22953
110.92 0.989984 8.22875
110.93 0.978951 8.22796
110.94 0.967917 8.22715
110.95 0.956881 8.22633
110.96 0.945844 8.2255
110.97 0.934804 8.22465
110.98 0.923763 8.22379
110.99 0.912721 8.22291
111 0.901677 8.22202
111.01 0.890631 8.22111
111.02 0.879584 8.22019
111.03 0.868535 8.21925
111.04 0.857485 8.2183
111.05 0.846433 8.21734
111.06 0.835379 8.21636
111.07 0.824325 8.21536
111.08 0.813268 8.21435
111.09 0.80221 8.21333
111.1 0.791151 8.21229
111.11 0.780091 8.21124
111.12 0.769029 8.21017
111.13 0.757965 8.20909
111.14 0.7469 8.20799
111.15 0.735834 8.20688
111.16 0.724767 8.20575
111.17 0.713698 8.20461
111.18 0.702628 8.20346
111.19 0.691557 8.20229
111.2 0.680485 8.2011
111.21 0.669411 8.1999
111.22 0.658336 8.19869
111.23 0.64726 8.19746
111.24 0.636183 8.19621
111.25 0.625105 8.19495
111.26 0.614025 8.19368
111.27 0.602944 8.19239
111.28 0.591863 8.19109
111.29 0.58078 8.18977
111.3 0.569696 8.18844
111.31 0.558611 8.18709
111.32 0.547525 8.18573
111.33 0.536439 8.18435
111.34 0.525351 8.18296
111.35 0.514262 8.18156
111.36 0.503172 8.18013
111.37 0.492082 8.1787
111.38 0.48099 8.17725
111.39 0.469898 8.17578
111.4 0.458805 8.1743
111.41 0.447711 8.1728
111.42 0.436616 8.17129
111.43 0.42552 8.16977
111.44 0.414423 8.16823
111.45 0.403326 8.16667
111.46 0.392228 8.1651
111.47 0.38113 8.16351
111.48 0.37003 8.16191
111.49 0.35893 8.1603
111.5 0.347829 8.15867
111.51 0.336728 8.15702
111.52 0.325626 8.15536
111.53 0.314524 8.15369
111.54 0.30342 8.152
111.55 0.292317 8.15029
111.56 0.281212 8.14857
111.57 0.270108 8.14684
111.58 0.259002 8.14509
111.59 0.247897 8.14332
111.6 0.23679 8.14154
111.61 0.225684 8.13974
111.62 0.214577 8.13793
111.63 0.203469 8.13611
111.64 0.192362 8.13427
111.65 0.181253 8.13241
111.66 0.170145 8.13054
111.67 0.159036 8.12865
111.68 0.147927 8.12675
111.69 0.136817 8.12484
111.7 0.125708 8.1229
111.71 0.114598 8.12096
111.72 0.103488 8.11899
111.73 0.0923774 8.11702
111.74 0.0812669 8.11503
111.75 0.0701563 8.11302
111.76 0.0590455 8.111
111.77 0.0479346 8.10896
111.78 0.0368237 8.1069
111.79 0.0257126 8.10484
111.8 0.0146015 8.10275
111.81 0.00349042 8.10065
111.82 -0.0076207 8.09854
111.83 -0.0187318 8.09641
111.84 -0.0298429 8.09427
111.85 -0.0409539 8.09211
111.86 -0.0520648 8.08993
111.87 -0.0631757 8.08774
111.88 -0.0742864 8.08554
111.89 -0.085397 8.08332
111.9 -0.0965074 8.08108
111.91 -0.107618 8.07883
111.92 -0.118728 8.07656
111.93 -0.129837 8.07428
111.94 -0.140947 8.07198
111.95 -0.152056 8.06967
111.96 -0.163165 8.06734
111.97 -0.174274 8.065
111.98 -0.185382 8.06264
111.99 -0.19649 8.06026
112 -0.207598 8.05787
112.01 -0.218705 8.05547
112.02 -0.229812 8.05305
112.03 -0.240918 8.05061
112.04 -0.252024 8.04816
112.05 -0.26313 8.0457
112.06 -0.274235 8.04321
112.07 -0.285339 8.04072
112.08 -0.296443 8.0382
112.09 -0.307546 8.03567
112.1 -0.318649 8.03313
112.11 -0.329751 8.03057
112.12 -0.340852 8.028
112.13 -0.351953 8.02541
112.14 -0.363053 8.0228
112.15 -0.374153 8.02018
112.16 -0.385251 8.01754
112.17 -0.396349 8.01489
112.18 -0.407447 8.01222
112.19 -0.418543 8.00954
112.2 -0.429638 8.00684
112.21 -0.440733 8.00413
112.22 -0.451827 8.0014
112.23 -0.46292 7.99865
112.24 -0.474012 7.99589
112.25 -0.485103 7.99312
112.26 -0.496194 7.99032
112.27 -0.507283 7.98752
112.28 -0.518371 7.98469
112.29 -0.529458 7.98185
112.3 -0.540545 7.979
112.31 -0.55163 7.97613
112.32 -0.562714 7.97324
112.33 -0.573797 7.97034
112.34 -0.584879 7.96743
112.35 -0.59596 7.96449
112.36 -0.607039 7.96155
112.37 -0.618117 7.95858
112.38 -0.629195 7.9556
112.39 -0.640271 7.95261
112.4 -0.651345 7.9496
112.41 -0.662419 7.94657
112.42 -0.673491 7.94353
112.43 -0.684561 7.94047
112.44 -0.695631 7.9374
112.45 -0.706699 7.93431
112.46 -0.717765 7.9312
112.47 -0.728831 7.92808
112.48 -0.739894 7.92495
112.49 -0.750957 7.9218
112.5 -0.762017 7.91863
112.51 -0.773077 7.91545
112.52 -0.784134 7.91225
112.53 -0.79519 7.90903
112.54 -0.806245 7.9058
112.55 -0.817298 7.90255
112.56 -0.828349 7.89929
112.57 -0.839399 7.89601
112.58 -0.850447 7.89272
112.59 -0.861493 7.88941
112.6 -0.872538 7.88609
112.61 -0.883581 7.88275
112.62 -0.894622 7.87939
112.63 -0.905661 7.87602
112.64 -0.916699 7.87263
112.65 -0.927734 7.86922
112.66 -0.938768 7.8658
112.67 -0.9498 7.86237
112.68 -0.96083 7.85892
112.69 -0.971858 7.85545
112.7 -0.982884 7.85197
112.71 -0.993908 7.84847
112.72 -1.00493 7.84495
112.73 -1.01595 7.84142
112.74 -1.02697 7.83787
112.75 -1.03798 7.83431
112.76 -1.049 7.83073
112.77 -1.06001 7.82714
112.78 -1.07102 7.82353
112.79 -1.08203 7.8199
112.8 -1.09303 7.81626
112.81 -1.10403 7.8126
112.82 -1.11504 7.80893
112.83 -1.12603 7.80524
112.84 -1.13703 7.80153
112.85 -1.14802 7.79781
112.86 -1.15902 7.79408
112.87 -1.17 7.79032
112.88 -1.18099 7.78655
112.89 -1.19198 7.78277
112.9 -1.20296 7.77897
112.91 -1.21394 7.77515
112.92 -1.22491 7.77132
112.93 -1.23589 7.76747
112.94 -1.24686 7.7636
112.95 -1.25783 7.75972
112.96 -1.2688 7.75582
112.97 -1.27976 7.75191
112.98 -1.29072 7.74798
112.99 -1.30168 7.74404
113 -1.31264 7.74008
113.01 -1.32359 7.7361
113.02 -1.33454 7.73211
113.03 -1.34549 7.7281
113.04 -1.35643 7.72407
113.05 -1.36737 7.72003
113.06 -1.37831 7.71597
113.07 -1.38925 7.7119
113.08 -1.40018 7.70781
113.09 -1.41111 7.70371
113.1 -1.42204 7.69959
113.11 -1.43297 7.69545
113.12 -1.44389 7.6913
113.13 -1.45481 7.68713
113.14 -1.46572 7.68294
113.15 -1.47664 7.67874
113.16 -1.48755 7.67452
113.17 -1.49845 7.67029
113.18 -1.50936 7.66604
113.19 -1.52026 7.66177
113.2 -1.53115 7.65749
113.21 -1.54205 7.65319
113.22 -1.55294 7.64888
113.23 -1.56383 7.64455
113.24 -1.57471 7.64021
113.25 -1.58559 7.63584
113.26 -1.59647 7.63146
113.27 -1.60734 7.62707
113.28 -1.61821 7.62266
113.29 -1.62908 7.61823
113.3 -1.63994 7.61379
113.31 -1.6508 7.60933
113.32 -1.66166 7.60486
113.33 -1.67251 7.60037
113.34 -1.68336 7.59586
113.35 -1.69421 7.59134
113.36 -1.70505 7.5868
113.37 -1.71589 7.58224
113.38 -1.72673 7.57767
113.39 -1.73756 7.57308
113.4 -1.74839 7.56848
113.41 -1.75921 7.56386
113.42 -1.77003 7.55922
113.43 -1.78085 7.55457
113.44 -1.79166 7.5499
113.45 -1.80247 7.54522
113.46 -1.81327 7.54051
113.47 -1.82407 7.5358
113.48 -1.83487 7.53106
113.49 -1.84567 7.52632
113.5 -1.85645 7.52155
113.51 -1.86724 7.51677
113.52 -1.87802 7.51197
113.53 -1.8888 7.50716
113.54 -1.89957 7.50233
113.55 -1.91034 7.49748
113.56 -1.92111 7.49262
113.57 -1.93187 7.48774
113.58 -1.94262 7.48284
113.59 -1.95338 7.47793
113.6 -1.96412 7.473
113.61 -1.97487 7.46806
113.62 -1.98561 7.4631
113.63 -1.99634 7.45812
113.64 -2.00707 7.45313
113.65 -2.0178 7.44812
113.66 -2.02852 7.4431
113.67 -2.03924 7.43806
113.68 -2.04996 7.433
113.69 -2.06066 7.42793
113.7 -2.07137 7.42284
113.71 -2.08207 7.41773
113.72 -2.09276 7.41261
113.73 -2.10346 7.40747
113.74 -2.11414 7.40232
113.75 -2.12482 7.39715
113.76 -2.1355 7.39196
113.77 -2.14617 7.38676
113.78 -2.15684 7.38154
113.79 -2.1675 7.3763
113.8 -2.17816 7.37105
113.81 -2.18881 7.36578
113.82 -2.19946 7.3605
113.83 -2.21011 7.3552
113.84 -2.22074 7.34988
113.85 -2.23138 7.34455
113.86 -2.24201 7.3392
113.87 -2.25263 7.33383
113.88 -2.26325 7.32845
113.89 -2.27386 7.32306
113.9 -2.28447 7.31764
113.91 -2.29508 7.31221
113.92 -2.30567 7.30676
113.93 -2.31627 7.3013
113.94 -2.32686 7.29582
113.95 -2.33744 7.29033
113.96 -2.34802 7.28482
113.97 -2.35859 7.27929
113.98 -2.36916 7.27374
113.99 -2.37972 7.26818
114 -2.39028 7.26261
114.01 -2.40083 7.25701
114.02 -2.41137 7.2514
114.03 -2.42192 7.24578
114.04 -2.43245 7.24014
114.05 -2.44298 7.23448
114.06 -2.4535 7.22881
114.07 -2.46402 7.22312
114.08 -2.47454 7.21741
114.09 -2.48504 7.21169
114.1 -2.49555 7.20595
114.11 -2.50604 7.20019
114.12 -2.51653 7.19442
114.13 -2.52702 7.18863
114.14 -2.5375 7.18283
114.15 -2.54797 7.17701
114.16 -2.55844 7.17117
114.17 -2.5689 7.16532
114.18 -2.57936 7.15945
114.19 -2.58981 7.15356
114.2 -2.60025 7.14766
114.21 -2.61069 7.14174
114.22 -2.62113 7.13581
114.23 -2.63155 7.12986
114.24 -2.64197 7.12389
114.25 -2.65239 7.11791
114.26 -2.6628 7.11191
114.27 -2.6732 7.1059
114.28 -2.6836 7.09987
114.29 -2.69399 7.09382
114.3 -2.70437 7.08775
114.31 -2.71475 7.08167
114.32 -2.72512 7.07558
114.33 -2.73549 7.06946
114.34 -2.74584 7.06334
114.35 -2.7562 7.05719
114.36 -2.76654 7.05103
114.37 -2.77688 7.04485
114.38 -2.78722 7.03866
114.39 -2.79755 7.03245
114.4 -2.80787 7.02622
114.41 -2.81818 7.01998
114.42 -2.82849 7.01372
114.43 -2.83879 7.00745
114.44 -2.84909 7.00115
114.45 -2.85937 6.99485
114.46 -2.86966 6.98852
114.47 -2.87993 6.98218
114.48 -2.8902 6.97583
114.49 -2.90046 6.96946
114.5 -2.91072 6.96307
114.51 -2.92096 6.95666
114.52 -2.9312 6.95024
114.53 -2.94144 6.9438
114.54 -2.95167 6.93735
114.55 -2.96189 6.93088
114.56 -2.9721 6.9244
114.57 -2.98231 6.9179
114.58 -2.99251 6.91138
114.59 -3.0027 6.90484
114.6 -3.01289 6.89829
114.61 -3.02307 6.89173
114.62 -3.03324 6.88514
114.63 -3.0434 6.87855
114.64 -3.05356 6.87193
114.65 -3.06371 6.8653
114.66 -3.07385 6.85865
114.67 -3.08399 6.85199
114.68 -3.09412 6.84531
114.69 -3.10424 6.83861
114.7 -3.11435 6.8319
114.71 -3.12446 6.82517
114.72 -3.13456 6.81843
114.73 -3.14465 6.81167
114.74 -3.15473 6.80489
114.75 -3.16481 6.7981
114.76 -3.17488 6.79129
114.77 -3.18494 6.78447
114.78 -3.195 6.77763
114.79 -3.20504 6.77077
114.8 -3.21508 6.7639
114.81 -3.22511 6.75701
114.82 -3.23514 6.7501
114.83 -3.24515 6.74318
114.84 -3.25516 6.73624
114.85 -3.26516 6.72929
114.86 -3.27515 6.72232
114.87 -3.28514 6.71533
114.88 -3.29511 6.70833
114.89 -3.30508 6.70131
114.9 -3.31504 6.69428
114.91 -3.325 6.68723
114.92 -3.33494 6.68017
114.93 -3.34488 6.67308
114.94 -3.35481 6.66599
114.95 -3.36473 6.65887
114.96 -3.37464 6.65174
114.97 -3.38455 6.64459
114.98 -3.39444 6.63743
114.99 -3.40433 6.63025
115 -3.41421 6.62306
115.01 -3.42409 6.61585
115.02 -3.43395 6.60862
115.03 -3.4438 6.60138
115.04 -3.45365 6.59412
115.05 -3.46349 6.58685
115.06 -3.47332 6.57956
115.07 -3.48314 6.57225
115.08 -3.49296 6.56493
115.09 -3.50276 6.55759
115.1 -3.51256 6.55024
115.11 -3.52234 6.54287
115.12 -3.53212 6.53548
115.13 -3.54189 6.52808
115.14 -3.55166 6.52066
115.15 -3.56141 6.51323
115.16 -3.57115 6.50578
115.17 -3.58089 6.49831
115.18 -3.59062 6.49083
115.19 -3.60033 6.48333
115.2 -3.61004 6.47582
115.21 -3.61974 6.46829
115.22 -3.62944 6.46075
115.23 -3.63912 6.45318
115.24 -3.64879 6.44561
115.25 -3.65846 6.43802
115.26 -3.66811 6.43041
115.27 -3.67776 6.42278
115.28 -3.6874 6.41514
115.29 -3.69703 6.40749
115.3 -3.70665 6.39981
115.31 -3.71626 6.39213
115.32 -3.72586 6.38442
115.33 -3.73545 6.3767
115.34 -3.74503 6.36897
115.35 -3.75461 6.36122
115.36 -3.76417 6.35345
115.37 -3.77372 6.34567
115.38 -3.78327 6.33787
115.39 -3.79281 6.33006
115.4 -3.80233 6.32223
115.41 -3.81185 6.31438
115.42 -3.82136 6.30652
115.43 -3.83085 6.29864
115.44 -3.84034 6.29075
115.45 -3.84982 6.28284
115.46 -3.85929 6.27492
115.47 -3.86875 6.26698
115.48 -3.8782 6.25902
115.49 -3.88764 6.25105
115.5 -3.89707 6.24306
115.51 -3.90649 6.23506
115.52 -3.9159 6.22704
115.53 -3.9253 6.21901
115.54 -3.93469 6.21096
115.55 -3.94408 6.20289
115.56 -3.95345 6.19481
115.57 -3.96281 6.18672
115.58 -3.97216 6.1786
115.59 -3.9815 6.17048
115.6 -3.99083 6.16233
115.61 -4.00015 6.15418
115.62 -4.00946 6.146
115.63 -4.01876 6.13781
115.64 -4.02806 6.12961
115.65 -4.03734 6.12139
115.66 -4.04661 6.11315
115.67 -4.05587 6.1049
115.68 -4.06512 6.09663
115.69 -4.07436 6.08835
115.7 -4.08358 6.08005
115.71 -4.0928 6.07173
115.72 -4.10201 6.0634
115.73 -4.11121 6.05506
115.74 -4.1204 6.0467
115.75 -4.12957 6.03832
115.76 -4.13874 6.02993
115.77 -4.14789 6.02153
115.78 -4.15704 6.0131
115.79 -4.16617 6.00467
115.8 -4.1753 5.99621
